date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long
2014-08-12,330000.0,3.0,1.75,1340.0,10276.0,1.0,0.0,0.0,4,7,0,1961,98034,47.7207,-122.22200000000001
2014-07-07,450000.0,3.0,1.75,1480.0,8394.0,1.0,0.0,0.0,4,8,0,1971,98052,47.6634,-122.14399999999999
2015-03-18,655000.0,4.0,2.5,3500.0,11306.0,2.0,0.0,2.0,3,9,0,2005,98065,47.5428,-121.861
2015-04-21,485000.0,4.0,2.75,2910.0,16362.0,1.0,0.0,2.0,4,9,1,1969,98003,47.3397,-122.322
2014-08-12,375000.0,4.0,1.75,1940.0,15909.0,1.0,0.0,0.0,3,8,1,1974,98072,47.7578,-122.094
2014-10-17,570000.0,4.0,2.5,2280.0,4534.0,2.0,0.0,0.0,3,8,0,2003,98075,47.5902,-122.01799999999999
2015-04-23,350000.0,3.0,2.25,1190.0,1022.0,3.0,0.0,0.0,3,8,0,1998,98103,47.6972,-122.34899999999999
2015-02-25,550000.0,3.0,1.0,1260.0,6000.0,1.0,0.0,3.0,3,7,0,1951,98146,47.5058,-122.384
2014-07-31,513000.0,5.0,2.0,2270.0,8652.0,1.0,0.0,0.0,3,7,1,1965,98052,47.6692,-122.15100000000001
2014-12-05,450000.0,4.0,2.25,1990.0,7320.0,1.0,0.0,0.0,4,7,1,1965,98126,47.5237,-122.376
2015-02-09,432500.0,4.0,1.75,1500.0,1856.0,1.0,0.0,0.0,5,7,1,1901,98144,47.5917,-122.296
2015-01-23,480000.0,3.0,2.25,1950.0,8892.0,2.0,0.0,0.0,3,8,0,1983,98052,47.7213,-122.11
2014-07-28,402200.0,3.0,1.75,1790.0,6980.0,1.0,0.0,0.0,3,7,1,1980,98034,47.7311,-122.226
2015-04-13,650000.0,3.0,1.0,1520.0,10227.0,1.0,0.0,0.0,4,6,0,1951,98004,47.5872,-122.196
2015-04-24,1200000.0,4.0,2.5,3240.0,13044.0,2.0,0.0,0.0,4,9,0,1984,98040,47.5825,-122.242
2014-07-28,312000.0,3.0,2.0,2440.0,13250.0,1.0,0.0,0.0,4,8,1,1977,98030,47.375,-122.227
2015-04-02,610000.0,4.0,2.0,2220.0,5821.0,1.5,0.0,0.0,4,7,1,1916,98116,47.5723,-122.382
2015-03-23,823000.0,5.0,1.75,2640.0,7722.0,1.5,0.0,0.0,4,7,1,1915,98117,47.6802,-122.361
2014-11-13,471000.0,4.0,1.75,1450.0,3750.0,1.0,0.0,0.0,4,7,1,1925,98105,47.6706,-122.3
2014-07-02,481015.0,3.0,2.25,1550.0,5511.0,2.0,0.0,0.0,3,8,0,1987,98033,47.6946,-122.185
2014-09-23,624000.0,4.0,3.25,2810.0,11250.0,1.0,0.0,0.0,3,8,1,1980,98052,47.692,-122.09899999999999
2015-03-20,480000.0,4.0,2.5,2080.0,7966.0,1.0,0.0,0.0,3,7,1,1970,98011,47.7393,-122.181
2014-07-15,815000.0,3.0,1.5,1370.0,8671.0,1.0,0.0,0.0,3,7,0,1955,98004,47.6217,-122.198
2014-08-29,1650000.0,4.0,2.25,2920.0,20400.0,1.0,0.0,0.0,4,11,0,1966,98004,47.6237,-122.228
2014-05-16,180000.0,3.0,1.0,1000.0,18513.0,1.0,0.0,0.0,3,6,0,1940,98146,47.5118,-122.348
2015-02-17,156601.0,2.0,1.75,1210.0,9750.0,1.0,0.0,0.0,3,7,0,1984,98038,47.3438,-122.037
2014-07-19,374950.0,4.0,2.5,2790.0,4650.0,2.0,0.0,0.0,3,8,0,2004,98038,47.3557,-122.02600000000001
2014-05-19,368000.0,2.0,1.5,1660.0,4680.0,1.0,0.0,0.0,5,6,1,1908,98146,47.5134,-122.38799999999999
2014-12-02,550000.0,3.0,2.0,1650.0,3952.0,2.0,0.0,0.0,3,7,0,1950,98103,47.6727,-122.33
2014-07-17,198000.0,3.0,1.75,1300.0,6318.0,1.0,0.0,0.0,3,7,0,1980,98001,47.2752,-122.251
2014-05-13,345000.0,3.0,1.75,1090.0,7200.0,1.0,0.0,0.0,3,7,0,1968,98034,47.7227,-122.179
2015-03-09,1710000.0,5.0,2.5,2660.0,6572.0,1.0,0.0,0.0,5,9,1,1959,98039,47.6176,-122.223
2015-01-30,185900.0,3.0,1.0,940.0,10890.0,1.0,0.0,0.0,4,5,0,1909,98001,47.2763,-122.257
2014-06-17,950000.0,3.0,2.75,2750.0,18029.0,1.0,0.0,2.0,5,9,1,1978,98006,47.5617,-122.134
2014-06-20,995000.0,4.0,4.5,3850.0,13551.0,2.0,0.0,2.0,3,10,1,1998,98006,47.5522,-122.103
2014-08-02,345000.0,2.0,1.0,860.0,8250.0,1.0,0.0,0.0,3,7,0,1940,98133,47.7132,-122.334
2014-11-05,741000.0,4.0,2.75,2070.0,10125.0,1.0,0.0,0.0,3,7,1,1962,98040,47.5697,-122.219
2014-07-09,737000.0,2.0,2.25,2290.0,9772.0,1.0,0.0,0.0,3,8,0,2007,98053,47.7199,-122.025
2014-05-21,668750.0,4.0,2.5,2340.0,6420.0,1.0,0.0,2.0,3,8,1,1964,98177,47.7728,-122.38600000000001
2014-07-02,575000.0,3.0,1.75,2680.0,8625.0,1.0,0.0,0.0,5,8,1,1974,98027,47.5316,-122.056
2014-10-17,280000.0,4.0,2.0,1710.0,5440.0,1.0,0.0,0.0,5,8,1,1976,98042,47.36600000000001,-122.09299999999999
2014-08-04,583000.0,3.0,1.5,1800.0,10050.0,1.0,0.0,0.0,3,7,0,1955,98008,47.6344,-122.126
2015-01-28,196000.0,3.0,2.25,1510.0,9600.0,1.0,0.0,0.0,1,7,1,1966,98028,47.7758,-122.238
2014-05-15,349950.0,3.0,2.5,1700.0,7496.0,2.0,0.0,0.0,3,8,0,1994,98055,47.431999999999995,-122.189
2014-12-11,429000.0,4.0,1.0,1350.0,3333.0,1.5,0.0,0.0,3,7,0,1912,98107,47.6727,-122.397
2015-02-20,270000.0,5.0,2.5,2140.0,10320.0,1.0,0.0,0.0,4,7,1,1967,98031,47.3927,-122.194
2014-09-09,385000.0,6.0,4.0,2700.0,7416.0,1.0,0.0,0.0,3,7,1,1969,98108,47.5525,-122.3
2014-09-22,535000.0,1.0,1.0,920.0,5000.0,1.0,0.0,3.0,4,7,0,1906,98103,47.6748,-122.352
2015-04-20,352500.0,3.0,1.75,1500.0,10269.0,1.0,0.0,0.0,3,7,1,1958,98133,47.7672,-122.348
2015-03-01,624000.0,3.0,1.75,1510.0,5200.0,1.0,0.0,0.0,4,7,1,1922,98117,47.6864,-122.365
2014-12-17,215000.0,5.0,1.5,1980.0,7958.0,1.5,0.0,0.0,3,7,0,1962,98058,47.4571,-122.17
2014-06-02,870000.0,4.0,3.0,4500.0,21780.0,2.0,0.0,2.0,3,9,1,1980,98040,47.5581,-122.213
2014-07-29,440000.0,4.0,2.5,3220.0,8256.0,2.0,0.0,0.0,3,8,1,2006,98059,47.495,-122.155
2015-05-05,518000.0,2.0,1.5,1140.0,1149.0,2.0,0.0,0.0,3,7,1,2001,98122,47.6124,-122.314
2015-03-25,259500.0,3.0,2.25,1490.0,7589.0,2.0,0.0,0.0,3,7,0,1993,98038,47.3474,-122.037
2014-08-18,290000.0,3.0,1.0,960.0,9000.0,1.0,0.0,0.0,4,7,0,1955,98006,47.5765,-122.154
2015-04-23,385000.0,4.0,3.0,2253.0,7700.0,2.0,0.0,0.0,3,7,0,1957,98198,47.3935,-122.3
2014-10-07,259950.0,2.0,1.0,770.0,6542.0,1.0,0.0,0.0,3,6,0,1948,98155,47.747,-122.301
2015-04-29,330000.0,2.0,2.5,1310.0,2915.0,2.0,0.0,0.0,3,8,0,1999,98059,47.4911,-122.154
2014-12-19,280000.0,3.0,1.0,980.0,7480.0,1.0,0.0,0.0,3,6,1,1948,98106,47.5206,-122.363
2014-07-01,595000.0,4.0,2.5,1820.0,20011.0,2.0,0.0,0.0,3,8,0,1987,98075,47.5842,-122.045
2014-11-17,925900.0,4.0,3.75,3980.0,7828.0,2.0,0.0,0.0,3,10,0,2001,98074,47.6303,-122.065
2014-08-08,499000.0,3.0,2.25,3010.0,9600.0,2.0,0.0,0.0,3,8,1,1978,98028,47.7671,-122.26299999999999
2015-04-03,325000.0,4.0,2.5,1830.0,7762.0,2.0,0.0,0.0,3,8,0,1993,98003,47.266999999999996,-122.31
2014-06-10,895000.0,5.0,2.5,2550.0,20875.0,1.0,0.0,0.0,4,9,1,1953,98004,47.6336,-122.19200000000001
2015-04-29,162248.0,2.0,1.0,800.0,8960.0,1.0,0.0,0.0,4,6,0,1944,98058,47.4756,-122.17399999999999
2014-10-15,1070000.0,3.0,2.25,2890.0,21480.0,2.0,0.0,4.0,3,8,1,1941,98146,47.5027,-122.381
2014-07-03,430000.0,3.0,1.5,1810.0,5080.0,1.0,0.0,0.0,3,7,1,1958,98115,47.6819,-122.287
2015-01-29,615500.0,3.0,1.5,1810.0,5080.0,1.0,0.0,0.0,3,7,1,1958,98115,47.6819,-122.287
2015-04-16,260000.0,3.0,1.0,940.0,5650.0,1.0,0.0,0.0,3,6,0,1949,98118,47.5551,-122.292
2014-11-17,295000.0,4.0,2.0,1810.0,42981.0,1.0,0.0,0.0,4,7,0,1973,98024,47.5597,-121.85
2014-09-24,1190000.0,3.0,1.75,2550.0,6117.0,2.0,0.0,0.0,3,9,1,1951,98122,47.6109,-122.285
2014-11-20,749950.0,4.0,2.5,2370.0,2971.0,2.0,0.0,2.0,3,9,1,2008,98034,47.7064,-122.22399999999999
2014-06-18,175000.0,6.0,1.0,1370.0,5080.0,1.5,0.0,0.0,3,6,1,1931,98106,47.5238,-122.35
2015-01-20,415000.0,6.0,1.0,1370.0,5080.0,1.5,0.0,0.0,3,6,1,1931,98106,47.5238,-122.35
2014-11-19,190000.0,3.0,1.0,1200.0,8316.0,1.0,0.0,0.0,4,6,0,1953,98002,47.3231,-122.215
2015-04-17,625000.0,3.0,1.75,2100.0,3264.0,1.5,0.0,0.0,5,7,1,1912,98107,47.6702,-122.36399999999999
2014-08-26,420000.0,3.0,2.25,2020.0,21010.0,2.0,0.0,0.0,3,7,0,1995,98014,47.6988,-121.915
2015-04-16,339900.0,4.0,1.5,1570.0,9210.0,1.0,0.0,2.0,3,7,1,1965,98030,47.3864,-122.22
2015-04-27,160000.0,2.0,1.0,1140.0,23030.0,1.0,0.0,0.0,3,8,0,1980,98028,47.7637,-122.266
2014-12-15,353000.0,4.0,2.5,1830.0,5331.0,2.0,0.0,0.0,3,7,0,2002,98038,47.3557,-122.016
2015-02-06,390000.0,3.0,2.0,1010.0,14183.0,1.0,0.0,0.0,3,8,0,1982,98074,47.6232,-122.04299999999999
2015-03-05,675000.0,4.0,2.5,1770.0,9858.0,1.0,0.0,2.0,3,8,0,1971,98155,47.7382,-122.287
2015-03-13,400000.0,3.0,2.5,2120.0,3757.0,2.0,0.0,0.0,3,7,0,2006,98059,47.4787,-122.12799999999999
2014-06-26,1340000.0,4.0,3.5,3190.0,5040.0,2.0,0.0,3.0,3,10,1,2003,98144,47.5928,-122.29
2015-02-09,1650000.0,4.0,2.5,2780.0,11904.0,1.0,0.0,1.0,5,8,1,1951,98004,47.6209,-122.21600000000001
2014-08-25,1000000.0,5.0,3.0,3350.0,9450.0,2.0,0.0,0.0,5,8,1,1912,98103,47.6705,-122.34
2014-06-18,850000.0,5.0,3.5,3450.0,28324.0,1.0,0.0,0.0,5,8,1,1972,98033,47.6991,-122.196
2014-07-15,275000.0,3.0,1.5,1060.0,6954.0,1.0,0.0,0.0,4,6,0,1983,98106,47.5498,-122.355
2014-08-13,450000.0,3.0,2.5,1670.0,2589.0,2.0,0.0,0.0,3,8,0,2000,98027,47.5314,-122.04700000000001
2014-11-13,305000.0,4.0,1.75,2251.0,12731.0,1.0,0.0,1.0,4,8,1,1957,98003,47.3369,-122.32
2014-09-02,643002.0,3.0,2.5,1770.0,3744.0,1.5,0.0,0.0,3,7,1,1929,98117,47.6807,-122.36399999999999
2015-04-13,468000.0,2.0,1.75,1510.0,4500.0,1.0,0.0,0.0,3,8,0,1978,98052,47.6644,-122.13
2015-02-20,324950.0,4.0,2.5,1770.0,5000.0,2.0,0.0,0.0,3,7,0,2004,98038,47.3506,-122.006
2015-03-26,290000.0,3.0,2.0,1260.0,7346.0,1.0,0.0,0.0,3,7,0,1987,98031,47.4034,-122.176
2015-04-29,488500.0,3.0,2.0,1710.0,10959.0,1.0,0.0,0.0,4,7,1,1981,98033,47.696999999999996,-122.199
2014-08-13,367950.0,3.0,1.75,2290.0,8234.0,1.0,0.0,0.0,4,7,1,1950,98133,47.7611,-122.351
2015-02-20,285000.0,2.0,1.0,790.0,6555.0,1.0,0.0,0.0,2,6,0,1956,98146,47.5015,-122.35
2014-07-08,1120000.0,4.0,2.5,3180.0,31931.0,1.0,0.0,0.0,4,10,1,1978,98007,47.6388,-122.149
2014-05-02,604000.0,3.0,2.5,3240.0,33151.0,2.0,0.0,2.0,3,10,0,1995,98023,47.3256,-122.37799999999999
2015-04-28,380000.0,3.0,2.5,2390.0,8102.0,2.0,0.0,0.0,4,8,0,1986,98058,47.4378,-122.16
2014-11-16,336500.0,4.0,2.5,2500.0,5264.0,2.0,0.0,0.0,3,7,0,2003,98038,47.3853,-122.02799999999999
2015-02-18,685000.0,4.0,2.0,2290.0,6000.0,1.5,0.0,3.0,5,7,0,1900,98115,47.6807,-122.318
2014-12-11,670000.0,3.0,1.0,1600.0,16868.0,1.0,0.0,1.0,3,7,1,1946,98040,47.5872,-122.241
2014-06-16,524000.0,2.0,1.0,1120.0,2000.0,1.5,0.0,0.0,3,7,0,1910,98109,47.6454,-122.354
2014-12-11,172000.0,3.0,1.0,1340.0,10260.0,1.0,0.0,0.0,3,7,0,1968,98003,47.3173,-122.31700000000001
2014-06-19,680000.0,6.0,2.0,1670.0,3000.0,1.0,0.0,0.0,5,7,1,1911,98105,47.6637,-122.316
2014-12-05,357000.0,4.0,2.75,2700.0,49428.0,1.0,0.0,0.0,4,9,0,1988,98042,47.3168,-122.079
2014-12-02,232900.0,3.0,1.5,910.0,5120.0,1.0,0.0,0.0,3,6,0,1973,98106,47.5238,-122.35600000000001
2015-01-12,800000.0,4.0,3.5,2370.0,3302.0,2.0,0.0,0.0,3,8,1,1926,98103,47.684,-122.34100000000001
2015-03-27,248500.0,2.0,1.5,880.0,1498.0,2.0,0.0,0.0,3,7,0,1999,98133,47.7063,-122.34200000000001
2014-06-12,670000.0,3.0,2.5,2050.0,6420.0,1.0,0.0,3.0,3,8,1,1956,98116,47.5708,-122.405
2015-02-27,207000.0,3.0,1.75,1180.0,21275.0,1.0,0.0,0.0,4,6,0,1958,98038,47.4018,-122.037
2014-11-03,164000.0,3.0,1.0,1070.0,8250.0,1.0,0.0,0.0,3,7,0,1961,98092,47.2899,-122.19200000000001
2015-02-17,570500.0,2.0,1.0,1380.0,1800.0,2.0,0.0,0.0,3,7,1,1954,98119,47.6416,-122.361
2014-06-25,599990.0,3.0,2.25,2680.0,9162.0,1.0,0.0,0.0,3,8,1,1978,98027,47.5683,-122.09100000000001
2014-10-06,395000.0,5.0,1.75,2100.0,9599.0,1.0,0.0,0.0,3,7,1,1961,98034,47.7097,-122.21600000000001
2014-09-29,207000.0,3.0,1.0,920.0,5546.0,1.0,0.0,0.0,2,6,0,1928,98125,47.7114,-122.28399999999999
2015-01-12,237000.0,3.0,1.0,920.0,5546.0,1.0,0.0,0.0,2,6,0,1928,98125,47.7114,-122.28399999999999
2014-12-01,385000.0,4.0,2.5,1950.0,7350.0,1.0,0.0,0.0,3,7,1,1963,98052,47.65600000000001,-122.134
2014-08-13,335000.0,2.0,1.75,1660.0,11437.0,2.0,0.0,0.0,3,7,0,1958,98146,47.4899,-122.339
2014-05-24,347000.0,4.0,1.5,2670.0,10026.0,2.0,0.0,0.0,3,8,0,1996,98092,47.2659,-122.215
2015-03-26,204000.0,3.0,1.0,980.0,8000.0,1.0,0.0,0.0,4,6,0,1954,98198,47.42,-122.31700000000001
2015-05-07,615000.0,4.0,2.25,1780.0,10260.0,2.0,0.0,0.0,3,8,0,1971,98052,47.6647,-122.14200000000001
2014-10-28,943500.0,3.0,2.25,2370.0,10890.0,2.0,0.0,0.0,4,7,0,1980,98004,47.5827,-122.197
2015-04-23,560000.0,3.0,2.0,1640.0,7333.0,1.0,0.0,0.0,4,7,1,1941,98108,47.5636,-122.316
2015-04-07,547500.0,4.0,2.5,2610.0,7254.0,1.0,0.0,0.0,2,8,1,1975,98006,47.5618,-122.176
2014-10-10,359500.0,4.0,1.75,2030.0,7210.0,1.0,0.0,0.0,3,7,1,1968,98059,47.5067,-122.164
2015-04-01,660000.0,3.0,2.5,2590.0,35640.0,1.0,0.0,0.0,3,9,0,1987,98029,47.5516,-122.03
2014-05-23,258000.0,3.0,1.75,1620.0,7540.0,1.0,0.0,0.0,3,7,1,1988,98038,47.3635,-122.052
2014-06-27,355000.0,3.0,1.75,2040.0,22693.0,1.0,0.0,0.0,4,8,0,1980,98042,47.3519,-122.14
2014-06-06,253500.0,2.0,1.0,810.0,4800.0,1.0,0.0,0.0,3,7,0,1948,98126,47.5232,-122.375
2015-04-15,422500.0,3.0,1.0,1270.0,8920.0,1.0,0.0,0.0,5,7,0,1969,98056,47.534,-122.17200000000001
2014-11-13,239000.0,2.0,2.0,1470.0,2052.0,1.5,0.0,0.0,3,7,0,1986,98003,47.3086,-122.32799999999999
2015-04-03,628000.0,3.0,2.25,1720.0,8521.0,1.0,0.0,0.0,4,7,1,1984,98033,47.6882,-122.184
2015-03-10,352000.0,2.0,2.5,1320.0,1957.0,1.0,0.0,0.0,3,8,1,2004,98106,47.5364,-122.365
2015-02-03,311600.0,3.0,2.25,1358.0,1196.0,3.0,0.0,0.0,3,7,0,2007,98133,47.7052,-122.346
2014-10-09,235000.0,4.0,1.5,2070.0,7245.0,1.0,0.0,0.0,4,7,1,1964,98001,47.3417,-122.281
2014-08-11,870000.0,5.0,2.25,2910.0,9525.0,2.0,0.0,0.0,4,9,0,1968,98040,47.5633,-122.21799999999999
2015-03-19,190848.0,4.0,1.5,1370.0,7904.0,1.0,0.0,0.0,3,7,1,1970,98001,47.3344,-122.28
2014-10-01,570000.0,4.0,1.75,2340.0,5080.0,1.0,0.0,0.0,5,7,1,1924,98115,47.6746,-122.32
2014-05-23,661254.0,4.0,4.0,2290.0,6250.0,1.5,0.0,0.0,5,7,1,1940,98116,47.5824,-122.384
2014-05-07,575000.0,4.0,2.0,1650.0,5000.0,1.0,0.0,0.0,3,7,0,1955,98117,47.6781,-122.374
2014-05-13,230000.0,2.0,0.75,650.0,5360.0,1.0,0.0,0.0,4,5,0,1931,98133,47.7281,-122.335
2015-04-02,680000.0,3.0,2.25,2300.0,9914.0,2.0,0.0,0.0,4,8,0,1980,98027,47.5677,-122.086
2014-06-11,148000.0,1.0,1.0,620.0,8261.0,1.0,0.0,0.0,3,5,0,1939,98106,47.5138,-122.36399999999999
2014-12-08,244900.0,1.0,1.0,620.0,8261.0,1.0,0.0,0.0,3,5,0,1939,98106,47.5138,-122.36399999999999
2014-10-30,214950.0,3.0,1.0,1400.0,6600.0,1.0,0.0,0.0,3,6,1,1954,98168,47.4845,-122.331
2014-10-30,580000.0,3.0,1.5,1800.0,6250.0,1.0,0.0,0.0,3,8,1,1947,98116,47.5778,-122.389
2014-08-28,263000.0,3.0,1.5,1300.0,7885.0,1.0,0.0,0.0,3,7,0,1968,98055,47.4556,-122.209
2014-06-24,317000.0,5.0,2.5,2360.0,11375.0,1.0,0.0,0.0,4,7,1,1962,98178,47.4875,-122.255
2014-10-22,302000.0,4.0,3.0,3320.0,13500.0,1.0,0.0,0.0,3,7,1,1963,98059,47.4596,-122.065
2014-06-23,899000.0,3.0,1.0,1480.0,6978.0,2.0,0.0,0.0,4,8,0,1949,98004,47.6497,-122.21700000000001
2014-06-23,1290000.0,3.0,2.5,2190.0,11394.0,1.0,0.0,0.0,3,8,1,1956,98199,47.6685,-122.40899999999999
2014-11-07,230000.0,3.0,1.0,1360.0,9310.0,1.0,0.0,0.0,4,7,1,1980,98056,47.4901,-122.185
2015-05-04,430000.0,3.0,1.0,1210.0,5200.0,1.0,0.0,0.0,3,6,0,1941,98126,47.53100000000001,-122.37299999999999
2014-08-18,1170000.0,5.0,4.25,4610.0,13252.0,2.0,0.0,4.0,3,11,0,2004,98075,47.5878,-121.969
2014-10-14,397000.0,3.0,1.0,860.0,6380.0,1.5,0.0,0.0,4,7,0,1927,98115,47.6942,-122.315
2015-02-25,595000.0,3.0,2.5,2250.0,8300.0,2.0,0.0,0.0,3,8,0,2003,98125,47.7174,-122.30799999999999
2015-03-10,485000.0,3.0,1.75,2030.0,10089.0,1.0,0.0,0.0,4,8,1,1976,98027,47.5217,-122.05
2014-06-27,755000.0,5.0,2.5,3260.0,24300.0,1.5,0.0,1.0,4,8,1,1950,98155,47.7587,-122.274
2014-06-06,185000.0,3.0,1.0,1840.0,8100.0,1.0,0.0,0.0,4,7,1,1953,98166,47.455,-122.35
2015-02-19,340000.0,3.0,1.0,1840.0,8100.0,1.0,0.0,0.0,4,7,1,1953,98166,47.455,-122.35
2014-06-24,236000.0,4.0,2.75,2000.0,5827.0,2.0,0.0,0.0,3,7,0,1997,98038,47.3629,-122.02600000000001
2014-09-19,550000.0,4.0,2.5,2810.0,7549.0,2.0,0.0,0.0,3,9,0,1992,98072,47.7441,-122.17299999999999
2014-07-09,680000.0,3.0,2.0,1780.0,5720.0,1.0,0.0,0.0,5,7,1,1925,98103,47.6794,-122.351
2015-04-21,630000.0,4.0,2.5,2540.0,8706.0,2.0,0.0,0.0,3,9,0,1997,98075,47.5855,-122.031
2014-06-17,560000.0,3.0,2.0,2340.0,3477.0,1.0,0.0,1.0,5,7,1,1971,98118,47.54,-122.26700000000001
2014-05-13,385000.0,3.0,2.0,1480.0,6600.0,1.0,0.0,2.0,3,7,1,1943,98146,47.5081,-122.385
2014-10-22,280000.0,3.0,2.25,1358.0,1141.0,3.0,0.0,0.0,3,7,0,2007,98133,47.7052,-122.346
2014-08-25,225000.0,3.0,2.5,1750.0,7490.0,1.0,0.0,0.0,4,7,1,1979,98042,47.3746,-122.149
2014-06-05,610000.0,4.0,1.75,1830.0,29110.0,2.0,0.0,0.0,3,8,1,1990,98040,47.5449,-122.215
2014-12-09,592500.0,3.0,2.0,1170.0,6750.0,1.0,0.0,0.0,5,7,1,1947,98115,47.6752,-122.281
2014-10-09,750000.0,4.0,2.75,3170.0,7634.0,2.0,0.0,0.0,3,10,0,1992,98075,47.5774,-122.054
2014-10-23,164000.0,4.0,1.0,1530.0,4875.0,2.0,0.0,0.0,3,7,0,1977,98042,47.3638,-122.09100000000001
2014-06-12,320000.0,2.0,1.0,1100.0,8281.0,1.0,0.0,0.0,4,7,0,1947,98155,47.7414,-122.315
2014-06-25,544000.0,4.0,2.5,2030.0,3974.0,2.0,0.0,0.0,3,8,0,1994,98029,47.5692,-122.006
2014-09-09,344950.0,3.0,1.75,1870.0,7500.0,1.0,0.0,0.0,5,8,1,1978,98058,47.4428,-122.134
2014-06-06,539500.0,3.0,2.5,3080.0,12476.0,2.0,0.0,0.0,3,10,0,1990,98038,47.3752,-122.029
2015-04-02,305000.0,2.0,1.0,910.0,22725.0,1.0,0.0,0.0,1,6,0,1926,98155,47.7712,-122.29899999999999
2014-12-01,229000.0,2.0,1.0,810.0,5100.0,1.0,0.0,0.0,3,6,0,1955,98133,47.7317,-122.34299999999999
2014-06-19,1070000.0,5.0,3.5,3990.0,9938.0,2.0,0.0,0.0,3,11,0,2001,98059,47.5198,-122.156
2014-08-08,397500.0,3.0,2.25,1430.0,1383.0,3.0,0.0,0.0,3,8,0,2005,98103,47.6917,-122.34100000000001
2015-04-01,540000.0,4.0,2.0,2190.0,8402.0,2.0,0.0,0.0,4,6,0,1928,98033,47.6944,-122.175
2014-09-23,650000.0,4.0,2.5,2290.0,10186.0,2.0,0.0,0.0,3,8,0,1985,98008,47.6353,-122.124
2014-07-24,1900000.0,6.0,4.0,3020.0,13237.0,2.0,1.0,4.0,3,8,1,1942,98144,47.5924,-122.287
2014-06-26,815000.0,4.0,2.75,2620.0,4743.0,1.0,0.0,2.0,4,8,1,1949,98117,47.6829,-122.4
2014-12-09,795000.0,2.0,2.5,2830.0,8630.0,2.0,0.0,0.0,3,10,0,2001,98074,47.6481,-122.081
2015-01-30,502775.0,3.0,1.75,1700.0,9840.0,1.0,0.0,0.0,4,8,1,1976,98027,47.5192,-122.046
2015-01-12,222900.0,2.0,1.0,1110.0,6411.0,1.0,0.0,0.0,3,6,0,1944,98178,47.4962,-122.242
2014-08-23,728000.0,4.0,2.5,2650.0,13684.0,2.0,0.0,0.0,3,9,0,1994,98052,47.6278,-122.10799999999999
2014-10-02,525000.0,4.0,2.75,2530.0,17856.0,2.0,0.0,0.0,3,8,0,1998,98019,47.7356,-121.959
2014-09-03,257000.0,3.0,1.0,1450.0,7850.0,1.5,0.0,0.0,5,7,0,1910,98055,47.4299,-122.199
2014-05-19,433500.0,3.0,2.5,2200.0,3360.0,2.0,0.0,0.0,3,8,0,2009,98118,47.5418,-122.287
2015-04-23,314950.0,4.0,1.75,1890.0,9623.0,1.0,0.0,0.0,4,7,1,1969,98001,47.2901,-122.279
2014-09-22,500000.0,3.0,1.75,1530.0,14633.0,1.0,0.0,0.0,3,7,1,1977,98052,47.6949,-122.119
2014-06-27,300000.0,3.0,1.5,1590.0,8911.0,1.0,0.0,0.0,3,7,0,1956,98028,47.7394,-122.25200000000001
2014-07-07,645000.0,4.0,2.5,2690.0,18653.0,2.0,0.0,0.0,3,8,0,1985,98074,47.6449,-122.059
2014-10-02,222500.0,3.0,1.0,990.0,10125.0,1.0,0.0,0.0,3,7,0,1972,98042,47.3422,-122.089
2014-07-15,275000.0,3.0,1.75,1300.0,8099.0,1.0,0.0,0.0,4,7,1,1976,98056,47.5026,-122.17200000000001
2015-04-16,498000.0,3.0,1.5,1720.0,6570.0,1.5,0.0,0.0,4,8,0,1909,98118,47.5284,-122.265
2014-08-14,297000.0,3.0,2.5,1840.0,8234.0,2.0,0.0,0.0,3,8,0,1994,98003,47.266999999999996,-122.31200000000001
2015-05-12,625000.0,5.0,3.5,4010.0,6000.0,2.0,0.0,3.0,3,9,1,1997,98178,47.4928,-122.229
2014-10-30,770000.0,4.0,2.5,3560.0,6187.0,2.0,0.0,0.0,3,9,0,2003,98029,47.5593,-122.016
2014-09-17,517000.0,3.0,2.25,1640.0,4635.0,1.5,0.0,0.0,3,8,1,1930,98115,47.6793,-122.319
2014-08-29,238000.0,1.0,1.0,530.0,6350.0,1.0,0.0,0.0,5,5,0,1941,98103,47.6946,-122.35700000000001
2014-10-21,234550.0,3.0,1.0,1990.0,15375.0,1.0,0.0,0.0,3,7,1,1946,98168,47.4778,-122.288
2014-09-29,230500.0,3.0,2.25,1690.0,7245.0,1.0,0.0,1.0,3,7,1,1973,98003,47.3505,-122.305
2014-06-28,585000.0,5.0,2.5,2670.0,16777.0,1.5,0.0,0.0,4,7,1,1920,98125,47.7015,-122.301
2014-08-22,733000.0,4.0,1.75,1930.0,3876.0,1.5,0.0,0.0,5,7,1,1924,98105,47.6604,-122.324
2014-11-14,357950.0,2.0,1.0,810.0,3880.0,1.0,0.0,0.0,3,7,0,1952,98107,47.6631,-122.365
2014-06-11,530000.0,3.0,1.75,1550.0,3680.0,1.0,0.0,0.0,3,7,1,1927,98117,47.6817,-122.36
2014-12-29,377500.0,4.0,2.5,2640.0,10720.0,2.0,0.0,0.0,3,8,0,1999,98188,47.4485,-122.27799999999999
2015-02-06,475000.0,4.0,2.5,2320.0,10046.0,2.0,0.0,0.0,3,7,0,2006,98065,47.5406,-121.887
